node_id,node_type,name,match_id,innings_index,over,ball_in_over
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38,over,38,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.1,ball,38.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.2,ball,38.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.3,ball,38.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.4,ball,38.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.5,ball,38.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.6,ball,38.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39,over,39,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.1,ball,39.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.2,ball,39.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.3,ball,39.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.4,ball,39.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.5,ball,39.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.6,ball,39.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40,over,40,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.1,ball,40.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.2,ball,40.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.3,ball,40.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.4,ball,40.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.5,ball,40.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.6,ball,40.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41,over,41,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.1,ball,41.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.2,ball,41.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.3,ball,41.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.4,ball,41.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.5,ball,41.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.6,ball,41.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42,over,42,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.1,ball,42.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.2,ball,42.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.3,ball,42.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.4,ball,42.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.5,ball,42.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.6,ball,42.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43,over,43,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.1,ball,43.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.2,ball,43.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.3,ball,43.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.4,ball,43.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.5,ball,43.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.6,ball,43.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44,over,44,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.1,ball,44.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.2,ball,44.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.3,ball,44.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.4,ball,44.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.5,ball,44.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.6,ball,44.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45,over,45,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,45,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.1,ball,45.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,45,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.2,ball,45.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,45,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.3,ball,45.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,45,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.4,ball,45.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,45,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.5,ball,45.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,45,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.6,ball,45.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,45,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46,over,46,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,46,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.1,ball,46.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,46,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.2,ball,46.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,46,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.3,ball,46.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,46,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.4,ball,46.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,46,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.5,ball,46.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,46,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.6,ball,46.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,46,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47,over,47,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,47,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.1,ball,47.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,47,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.2,ball,47.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,47,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.3,ball,47.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,47,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.4,ball,47.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,47,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.5,ball,47.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,47,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.6,ball,47.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,47,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48,over,48,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,48,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.1,ball,48.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,48,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.2,ball,48.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,48,2
