source_id,relation,target_id
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:5.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:6.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:7.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:8.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:9.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.1
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.2
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.3
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.4
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.5
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.6
